 Department of Consumer Affairs&nbsp( Price Monitoring Division),,,,,,,,,,,,,,,,,,,,,,
Date  17/11/2023 ,Daily Retail Prices Of Essential Commodities,Unit: (₹/Kg.),,,,,,,,,,,,,,,,,,,,
States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
Goa,48.5,45,42.5,94.5,179,138.5,130,96.5,44,57.5,226,160,142.5,149,117,95.5,59,325.5,24.5,34,62.5,36.5
Gujarat,43.5,35.33,41.33,85.67,148.67,119.83,115.67,95.17,43.17,57.6,194.17,138,144.83,133.83,124.83,103.33,51.67,294.33,15.67,25,64.8,31.33
Haryana,44.67,27.33,34.33,75,128.33,108.33,106.67,96.67,43.67,59.67,187.33,142,128.33,132,163,108.33,44.33,237,25,16,56.5,33
Himachal Pradesh,38.67,21,33.33,84,156.83,126.75,115.25,90.75,46.75,53.5,222,161.83,133.42,125,145.33,112.67,47.25,259.83,27.58,30.5,60.5,53.5
Jammu and Kashmir,41.4,38,40.2,94,136.8,121.4,118.4,102.4,52,51.2,243,146.8,137,133.8,145.75,121,49.2,337.6,26.6,30.8,56.2,51.8
Jharkhand,38.84,31.5,35.37,82.05,155.79,117.37,111.79,83.79,46.59,58.44,185.08,138,123.53,128.56,150.53,105.11,49.18,294.63,25.47,21.21,52.89,45.16
Karnataka,56.27,43.5,46.4,91.73,165.9,137,124.63,107.13,42.4,50.33,181.53,167.3,122.47,136.59,119.97,96.53,52,292.77,19.3,33.47,61.9,26.87
Kerala,50.62,45.69,48,102.31,188.85,149.67,135,109.46,43.58,54.17,230.57,182.33,143.23, ,117.92,97.75,61.17,228,14.42,39.73,62.36,38.18
Madhya Pradesh,38.49,28,33.95,80.65,158.19,113.65,112.19,90.35,43.33,57.72,194.95,133.54,117.84,110.24,136.44,107.6,47.86,248.97,19,20.03,56.89,37.86
Maharashtra,48.53,39.68,43.58,84.79,174.16,126.68,124.11,97.79,43.53,59.11,187.84,159,127.21,110.63,122.84,99.94,53.21,295.89,23.79,27.32,57.37,34.84
Meghalaya,38.3,38.78,37.9,84.17,141.14,129.17,119.44,91.2,48.7,72.2,139,133,139.25,130.7,171,141.2,82.33,363.2,21.6,25.4,72.6,42.5
Mizoram,47.91,41.89,45.55,104,138.86,122.17,124.5,101.55,50.45,77.82,174,189.2,178.4,128,197.5,131.4,114.63,480.6,29.18,39.45,58.09,72.38
Nagaland,40.69,41.88,48.13,96.25,130.67,125.38,122,97.69,50.06,71.36,200,139.38,172,148.94,202.5,137.5,77.78,313,17.56,26.56,67.19,52.81
Odisha,37.86,37.53,40.52,81.14,162.5,125.05,115.14,81.23,44.91,52.41,167.5,135.64,112.38,132.33,114.18,94.73,50.95,271.31,26.5,19.68,55.64,41.73
Puducherry,54,41,38,83,182,139,120,86,41,46,207,170,140, ,110,90,50,393,20,40,81,17
Punjab,38.67,25.8,31.47,85.13,157.33,122.8,116.53,101.07,45.71,59.5,197.67,125.29,120.93,117.14,139.09,100.44,50.64,257.07,26.5,21.8,57.93,48.73
Rajasthan,39.17,29.42,32.5,73.58,119.92,107.08,102.92,90.25,42.13,51.32,186.21,153.92,126.82,136.96,156.52,130.5,43.92,302.88,20.21,21.92,56.33,35.79
Sikkim,53.8,35.8,43,83,139.4,133.6,123.6,104,48.6,63.4, ,180.8,136.2,158.5,189.4, ,57.2,446,19,35.4,64,51
Tamil Nadu,57.64,44.61,53.18,87.85,180.03,148.39,124.06,93.96,43.33,46.88,210.97,179.43,124.33, ,113.42,91.03,55.24,302.19,24.15,35.39,63.79,36.33
Telangana,51.11,40.5,44.11,75.4,166.3,121.3,113.7,90.1,40.9,63.6,169.2,170.6,118.5,147.67,117.8,97.9,54.7,303.4,19.6,27.4,63,31.8
Tripura,38.67, ,40.33,86,150,134.5,111.67,107.67,48,69.67, ,132.67,137.5,115,149.33,101.67,75,237,10.67,23.33,60,49.67
Uttar Pradesh,37.11,26.41,32.64,78.95,149.67,114.83,111.28,94.23,43.85,62.38,191.93,141.7,129.64,132.97,159.26,112.49,48.15,243.72,26.88,19.61,58.93,43.67
Uttarakhand,36,27.67,33.33,93.67,136.33,113,112.67,94,42,62.67,162.33,140.33,134,136.33,144.67,112,53,256.67,28.33,21.67,58.67,37.33
West Bengal,43.61,29.7,38.13,81.52,151.43,119.77,126.61,108.13,45.65,54.78,199.27,132.39,114.04,115.96,129.87,100.05,52.04,274.52,21.78,20.91,61.09,53.13
Source:-  State civil supplies Dept.,Note:- All India Consumption Weighted Average Prices of Oils w.e.f 23-Feb-2022 and Wheat and Atta w.e.f 25-Feb-2023 ,NR -&gt Not Reported  ,,,,,,,,,,,,,,,,,,,,
Developed by:-  National Informatics Centre(NIC),,,,,,,,,,,,,,,,,,,,,,

